word,predicted_remaining_words
escot,781.4969164353992
blots,781.5259019426456
olden,781.641535615171
suint,781.6931853222325
norma,782.1444650015418
tower,782.1831637372804
warbs,782.2690410114092
wader,782.3977798334874
acute,782.6369102682701
purls,782.6372186247302
preon,782.7209374036386
trike,782.7442183163737
eniac,782.7540857230956
melon,783.0138760407032
pyats,783.0965155720013
poxes,783.2021276595744
piert,783.2809127351218
novae,783.3368794326241
leare,783.4340117175454
crews,783.7212457600988
limns,783.7722787542398
colds,783.8994757940179
taiko,783.9481961147085
amyls,784.0157261794635
helot,784.032069071847
menad,784.1641998149861
amort,784.1827012025899
taals,784.3092044403331
divas,784.5920444033303
clags,784.758248535307
hoten,784.77289546716
triac,784.8959296947272
forte,784.9620721554115
suers,785.0096361393771
decan,785.1284304656181
yaups,785.1617329633057
vases,785.2888529139686
grace,785.3983965464076
lehua,785.4099599136604
fikes,785.4304656182549
caups,785.6709836571076
clone,785.6743755781683
askoi,785.8348751156337
wyles,785.8950046253469
kisan,785.9168979340117
blest,785.9232192414431
soils,786.0153407338885
bagie,786.18162195498
sokes,786.2976410730805
abuts,786.4226025285228
pubes,786.4520505704595
tubae,786.4793401171753
barge,786.6111625038545
saxes,786.6618100524205
koine,786.8902251002158
girds,786.9073388837495
devis,787.0052420598211
kuris,787.0268270120259
sputa,787.0582793709527
pelon,787.0991366019118
ovate,787.2764415664508
axons,787.2935553499844
troak,787.4165895775518
farce,787.4609929078014
cymes,787.7752081406104
stylo,787.8196114708599
braks,787.868177613321
maneb,787.945420906568
welds,788.0235892691952
yerba,788.1640456367562
flirs,788.1856305889607
garbe,788.3103607770582
ceiba,788.3506012950971
blast,788.3603145235893
tidal,788.3802035152637
aport,788.473018809744
sleet,788.8624730188095
yealm,788.9925994449584
maths,789.0010792476103
syver,789.1190255935862
meres,789.1664353993216
molds,789.1837804502005
birds,789.2474560592044
karsy,789.3214616096208
skirt,789.3578476719088
akees,789.4418748072771
scree,789.4798026518656
fyles,789.4831945729263
tacks,789.613783533765
odist,789.7124576009869
onery,789.795868023435
gilet,789.8202281837805
fated,789.90872648782
lacks,789.9643848288622
tined,789.9794942954055
lobar,789.9984582176996
longs,790.1063829787233
yukes,790.1637372802961
nonas,790.2701202590193
estoc,790.2866173296328
wrast,790.4343200740054
pangs,790.6193339500462
sorts,790.6721399938328
telic,790.7479185938947
tarre,790.7572463768115
brods,790.8000308356459
latex,790.9335491828554
lined,790.950200431699
eater,791.02289546716
caums,791.0257477644157
lysed,791.1242676534074
groat,791.1268886833179
ardeb,791.145235892692
mangs,791.1998149861238
chare,791.3709528214616
virls,791.4145852605611
shaly,791.4414122725867
saics,791.5273666358311
dital,791.5551958063522
tribe,791.6150169596053
thole,791.6160962072154
brace,791.9289238359544
estop,791.9481961147084
talas,791.999922910885
daint,792.0336108541474
krabs,792.1276595744681
nodus,792.177304964539
grame,792.1797718162195
ultra,792.1954979956831
navel,792.2288004933703
fetal,792.2981806968857
evils,792.3769657724331
spies,792.413274745606
roped,792.4488128276288
sound,792.6756090040084
hoxes,792.7065988282454
crost,792.7167745914277
caird,792.7338883749615
abbes,792.8011871723711
raupo,793.4041011409188
cruel,793.4554424915201
ruled,793.5078630897317
units,793.5439407955597
yangs,793.6201048411964
shies,793.7487665741598
relax,793.859851988899
prost,793.8743447425223
scaud,793.9471168670984
torsk,793.967930928153
damps,794.0661424606847
verst,794.0736971939564
matlo,794.1984273820538
horde,794.2124576009867
kerma,794.2346592661115
fetus,794.3051187172371
grape,794.5390070921986
yogis,794.663583102066
foins,794.8217699660806
gilts,794.8627813752698
diary,795.313598519889
towie,795.3458217699662
vauts,795.4389454209065
tatie,795.6261948812827
grone,795.6685168054271
roosa,795.6689022510021
meany,795.8148319457289
paths,795.822695035461
surer,795.8476719087265
ofays,795.9000925069381
techs,796.0696885599751
debus,796.1625038544557
axils,796.2056737588651
horst,796.2116867098365
simba,796.3049645390071
ascon,796.4714770274435
penks,796.563829787234
vaxes,796.6059204440334
bawrs,796.6085414739439
camus,796.6520197348134
trats,796.6732963305581
sigma,796.6993524514336
smaik,796.7975639839653
spahi,796.8208448967004
abode,796.9201356768423
brame,797.308973172988
besom,797.4050262102991
dirks,797.5316065371569
deman,797.5840271353685
fraps,797.6390687634905
talea,797.6666666666667
kayle,797.7892383595437
tawed,797.7949429540549
curns,797.814061054579
swipe,798.0109466543322
pioye,798.1575701510947
cukes,798.2590194264569
hives,798.3439716312057
naked,798.6506321307429
antsy,798.7069071847054
limen,798.708603145236
rebit,798.7331174838114
bayle,798.8428923835954
moder,798.8529139685477
ither,798.9483502929386
romps,798.9577551649708
pyros,798.9804193647857
ravey,799.0186555658343
lemon,799.2132284921369
comer,799.2756706753007
adust,799.2809127351215
crake,799.2856922602527
pervs,799.3071230342276
tiyns,799.6342892383595
peres,799.7866944187481
doper,799.7937095282148
bread,799.8223866790009
zonae,799.8714153561518
gyals,799.8808202281837
coder,799.9720937403638
lyart,799.9836571076164
locus,800.1563367252545
token,800.1612704286154
deres,800.2644927536231
marid,800.3037311131668
genro,800.3600061671291
eyass,800.4633826703671
twoer,800.6105457909343
mouls,800.6850138760406
acned,800.9966080789391
frena,801.2284921369103
riser,801.2462997224793
flane,801.2659574468084
scraw,801.2764415664508
dados,801.3335646006786
splay,801.3359543632439
wrest,801.3654024051805
astun,801.3701819303111
warks,801.5659882824546
droil,801.9198273203823
proms,801.9421831637374
airth,802.0559666975023
momes,802.1335183472092
adobe,802.2055195806349
sloth,802.3826703669439
armil,802.4179771816221
spark,802.4882824545173
folie,802.6156336725256
firns,802.663428923836
slats,802.6829324699352
reset,802.7265649090349
amice,802.7533148319457
goxes,802.7639531298182
curet,802.800030835646
angle,803.0356151711378
trefa,803.1526364477336
kerfs,803.3808202281839
reate,803.4788775824854
tifos,803.640918902251
dribs,803.7385137218625
smeik,803.9947579401787
minar,804.0396238051187
heres,804.0552728954672
pyets,804.3584643848288
cable,804.445112550108
stony,804.5067838421214
gusle,804.8893000308357
wraps,804.9156645081714
dawns,804.9976873265496
hired,805.0419364785691
rowen,805.2187789084182
writs,805.2779833487511
viols,805.3942337341966
socas,805.6374498920752
pavis,805.722941720629
loose,806.1394542090657
pizes,806.2432932469935
yanks,806.2459142769042
crops,806.3017267961764
sauls,806.3349522047488
hilts,806.350292938637
rater,806.3845975948195
sized,806.5201973481343
proem,806.6552574776442
vatus,806.6843971631206
bairn,806.7742830712305
cauri,806.8029602220167
chose,806.8473635522665
ketol,806.9804193647857
tachs,806.9929078014185
stupa,807.0612087573236
gorms,807.1466234967621
yucas,807.1933395004626
kbars,807.3387295713845
paced,807.3734196731423
oinks,807.3758865248228
crims,807.4461917977183
reens,807.4483502929388
gleys,807.45451742214
daric,807.4599136601913
cease,807.4922910884982
rusas,807.5452513105151
outed,807.5823311748381
blays,807.6114708603145
mento,807.6336725254395
pilao,807.7553191489362
clods,807.8256244218317
sheva,807.9427998766578
idola,808.082331174838
opine,808.3097440641382
vrils,808.3246993524515
plebs,808.4975331483196
caped,808.5810977489979
glams,808.6675917360468
micos,808.7149244526672
wytes,808.7423681776135
gaths,808.8373419673142
lanas,808.8784304656183
auloi,809.1473943879122
grids,809.1837804502003
fends,809.3840579710145
shark,809.3909959913658
mired,809.4975331483193
stirk,809.5209682392847
abide,809.5254394079552
desis,809.5571230342276
brail,809.6382978723404
cento,809.6620413197656
glits,809.7005858772742
hadst,810.0047795251312
qaids,810.0383903792784
homer,810.1637372802961
coper,810.1743755781683
blits,810.3065063213076
oleic,810.3917668825163
scalp,810.45513413506
andro,810.5155720012335
piano,810.7543940795559
mohrs,810.8231575701511
swirl,810.8848288621646
moper,810.8919210607463
trued,810.9466543324083
wands,811.1413814369411
bahts,811.1797718162196
saims,811.2484582176996
tegua,811.2810669133519
silos,811.3236971939563
toyed,811.4008633980882
urent,811.4441874807277
trend,811.4970706136294
holds,811.5588960838729
hoard,811.5971322849214
unite,811.6096207215542
kaneh,811.6188714153561
rehab,811.7008942337341
basic,811.7824545174221
brine,811.8037311131668
nagor,811.9929078014185
pagle,812.0769349367868
clart,812.2283379586802
chals,812.2291088498304
acker,812.3012642614863
niger,812.3248535306815
mises,812.3724175146469
trets,812.7326549491212
yurts,812.7341967314214
oncet,812.8974714770272
ansae,812.9579864323156
luxes,812.963151403022
rapid,813.0197348134445
spree,813.2358926919519
calfs,813.2847671908726
nodal,813.3305581251926
glair,813.45390070922
drome,813.481652790626
lakhs,813.4939870490286
glean,813.7659574468087
apery,813.8259327782919
pises,814.0911964230651
mavis,814.1060746222633
aygre,814.1631205673757
baths,814.2582485353068
actor,814.3721862473019
necks,814.6988899167438
udons,814.7099907493061
vibes,814.7308048103607
hoper,814.8305581251927
ollas,814.8392691951897
gives,814.8396546407648
tomia,814.90888066605
clame,814.9321615787851
beths,814.9505087881591
arnut,814.9930619796482
tuyer,815.0425531914893
mewls,815.0877274128893
semis,815.1702898550725
clous,815.1754548257786
bleys,815.1768424298489
puler,815.2274128893001
jobes,815.4466543324083
weary,815.4876657415973
grail,815.5393154486586
wrote,815.5744680851063
yorks,815.5803268578477
drent,815.8896083872958
pease,815.913351834721
almeh,815.9394079555965
facet,816.214616096207
sered,816.2698889916744
filer,816.555195806352
segos,816.5552728954672
mints,816.6463151403021
beaty,816.7102991057664
owler,816.7246376811595
elint,816.7901634289238
apron,816.8826703669441
gorps,816.9102682701202
gurls,816.9184397163119
aviso,816.9925994449579
qadis,817.0878815911193
shako,817.1046870181926
pecan,817.1100832562443
zoeal,817.1341350601294
disas,817.2436786925686
coley,817.2671908726487
rouge,817.2943262411347
teers,817.4363243909961
boxes,817.4830403946962
faiks,817.5931236509406
popes,817.7096053037312
salat,817.7180851063827
waled,817.7587110699969
blams,817.8163737280296
plead,817.9353993216158
vegos,817.9936786925687
tongs,817.9967622571694
amrit,818.0203515263644
tache,818.0249768732654
parev,818.0305272895469
cried,818.1936478569226
loups,818.2010484119642
aloos,818.396623496762
eruvs,818.417514646932
moted,818.4215232809128
nitro,818.677767499229
ahent,818.7887758248537
gored,818.972402096824
halon,818.9737897008943
teind,819.0152636447733
place,819.177304964539
spect,819.2291088498303
hairy,819.2559358618563
negro,819.2787542399014
caese,819.2842275670677
echos,819.3163737280294
oorie,819.3630897317298
kaifs,819.3866790009251
narre,819.4021739130436
oleos,819.4747147702744
nalas,819.6013721862473
hangs,819.8268578476718
pried,819.9637681159422
mease,820.0712303422757
slipt,820.3128276287387
tells,820.5225871106999
acorn,820.6662041319765
crips,820.6695960530374
bursa,820.8268578476718
fiest,820.9201356768424
their,820.9407955596669
jedis,820.9814986123961
vespa,821.0925069380203
sagos,821.254779525131
pardi,821.4111933395004
tasse,821.4390225100215
pukes,821.4488128276288
dowse,821.4576009867408
zaxes,821.5158803576936
finos,821.5894233734195
hance,821.7189330866481
hoist,821.7200123342584
regma,821.7223250077091
borms,821.7338883749615
cruet,821.8108233117484
panto,821.8897625655259
koses,821.9123496762256
prims,821.9591427690411
toped,822.0049337033613
maced,822.0292938637065
mauri,822.2617946345977
uredo,822.3923835954364
bulse,822.5016959605305
amber,822.5157261794636
spyal,822.5208140610546
crogs,822.5994449583718
motey,822.6000616712921
sugan,822.6699044094972
varec,822.7471477027443
split,822.7863089731728
glade,822.8009559050262
kilts,823.1617329633057
somas,823.1880203515263
strow,823.2750539623804
spilt,823.2787542399012
payed,823.3134443416591
ikons,823.4147394387912
arnas,823.5853376503237
retax,823.6859389454208
talls,824.3167591736046
aweto,824.3354918285536
steel,824.3720320690719
droit,824.4925994449585
coled,824.6697502312675
blade,824.6745297563983
soaps,824.6778445883442
stoat,824.72818378045
coted,824.8057354301571
faery,824.8512180080174
liths,824.922294172063
hyens,825.0622880049339
poted,825.1071538698736
mayed,825.1834720937405
bhels,825.2656490903483
lardy,825.2876965772434
tardy,825.3159111933395
geres,825.3175300647549
fours,825.3979340117176
sente,825.450354609929
untie,825.5215849522049
shalm,825.5821769966078
rogue,825.7338883749615
conus,825.7944804193648
styli,825.8940795559665
hable,826.0386987357385
crees,826.1515572001233
frits,826.1749922910885
admen,826.1814677767497
enlit,826.2167745914276
venus,826.2215541165587
bagel,826.2409805735431
mixes,826.4344742522358
fords,826.6521739130435
ursid,826.7591736046871
balks,826.831945729263
okehs,826.8820536540239
azote,827.0200431699039
geoid,827.113783533765
tonks,827.1794634597595
hayed,827.1913351834721
horme,827.2015109466543
atrip,827.3473635522662
motus,827.3632439099599
turms,827.4522047486895
cardi,827.5835646006783
plods,827.595436324391
yawls,827.6145544249152
lawed,827.6879432624114
syped,827.7163120567374
budas,828.037311131668
tyran,828.0812519272279
lover,828.0940487203209
masty,828.162812210916
bepat,828.205365402405
shove,828.223712611779
pacey,828.303731113167
traik,828.3172987974101
fouer,828.4212149244527
jokes,828.4651557200123
krait,828.6534073388837
geums,828.8311748381129
flier,828.8337958680233
gyros,828.8526056120876
mayor,828.8697193956212
redes,828.9121954979956
sheik,828.9165895775515
bigae,828.945883441258
fuels,828.9753314831945
quais,828.9924452667284
tuxes,829.1117792167747
layin,829.2399013259327
pints,829.418285538082
dhols,829.4193647856923
manto,829.5234350909652
arret,829.5576626580325
towel,829.6443108233118
pixes,829.6709836571076
borna,829.6753006475485
wager,829.81853222325
orris,829.8638606228801
rifts,829.9654640764725
decor,829.9995374653099
nests,830.2611008325623
stere,830.3750385445574
hapus,830.4005550416282
riced,830.550262102991
tufas,830.5741597286462
moled,830.6794634597595
loath,830.7377428307124
facts,831.1375269811904
blins,831.1766882516188
enact,831.1954979956829
jutes,831.2559358618562
basho,831.3883749614556
winos,831.3993216157878
canto,831.4478877582485
pelfs,831.4559050262104
kyats,831.4585260561208
dukas,831.7619488128275
miaou,831.7890841813136
burls,831.8553808202281
yoker,832.1931853222325
azole,832.2033610854146
reink,832.2252543940795
sauts,832.4821924144312
lifer,832.4872032069072
yarco,832.6244218316373
pouts,832.8149861239593
swarm,832.82007400555
netop,833.0605920444034
sworn,833.1122417514646
pesos,833.4300801726796
rahui,833.5155720012335
holey,833.5413197656492
spiry,833.5464076472401
moray,833.6011409189023
pasty,833.6566450817145
vaute,833.8980881899477
ulcer,833.9085723095898
sands,834.0114862781376
twier,834.1399938328708
tanas,834.1588806660499
waney,834.2346592661117
scarf,834.2668825161887
ramee,834.3069688559974
allis,834.8170675300651
dural,834.877119950663
cider,834.9756398396546
wends,835.0568917668825
payor,835.0818686401481
undos,835.1464693185324
poled,835.1780758556893
souct,835.1916435399322
meath,835.2506938020354
holed,835.3226950354612
solum,835.3428923835954
wised,835.4415664508173
aiyee,835.5111008325625
palsy,835.513105149553
riped,835.5746222633366
synes,835.8741134751773
